"","Family","Taxon.id","Global.sorteringsordning","Vetenskapligt.namn","Auktor","Svenskt.namn","Taxonstatus","Taxonkategori","Svensk.förekomst","Svensk.invandringshistoria","Rike","Fylum","Klass","Ordning","Familj","Släkte","Småart","Art","Andra.identifierare","Andra.vetenskapliga.namn","Andra.svenska.namn","Andra.namn","Webbadress","Category","Present_in_IBA"
"2614","Tortricidae",214986,43712,"Apotomis semifasciana","(Haworth, 1811)","halvbandad videknoppvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Apotomis",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438616","","","","https://dyntaxa.se/taxon/214986","micro","not present"
"2615","Tortricidae",214997,43713,"Apotomis sororculana","(Zetterstedt, 1839)","mindre brämknoppvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Apotomis",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438633","","mindre molnbrämknoppvecklare","","https://dyntaxa.se/taxon/214997","micro","not present"
"2616","Tortricidae",214993,43714,"Apotomis turbidana","(Hübner, 1825)","vitfläckig björkknoppvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Apotomis",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438626","","","","https://dyntaxa.se/taxon/214993","micro","not present"
"2617","Tortricidae",215034,43716,"Argyroploce aquilonana","(Karvonen, 1932)","fjällbrantsbrokvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Argyroploce",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438537","","fjällbrantbrokvecklare","","https://dyntaxa.se/taxon/215034","micro","not present"
"2618","Tortricidae",215033,43717,"Argyroploce arbutella","(Linnaeus, 1758)","mjölonbrokvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Argyroploce",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438534","","","","https://dyntaxa.se/taxon/215033","micro","not present"
"2619","Tortricidae",215039,43718,"Argyroploce concretana","(Wocke, 1862)","smalbandvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Argyroploce",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438546","","","","https://dyntaxa.se/taxon/215039","micro","present"
"2620","Tortricidae",215037,43719,"Argyroploce externa","(Eversmann, 1844)","pyrolavecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Argyroploce",NA,"","","argyroploce dalecarliana","dalkarlsvecklare","","https://dyntaxa.se/taxon/215037","micro","not present"
"2621","Tortricidae",215036,43720,"Argyroploce lediana","(Linnaeus, 1758)","skvattrambrokvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Argyroploce",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438541","","","","https://dyntaxa.se/taxon/215036","micro","present"
"2622","Tortricidae",215035,43721,"Argyroploce noricana","(Herrich-Schäffer, 1851)","fjällsippebrokvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Argyroploce",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438540","","","","https://dyntaxa.se/taxon/215035","micro","not present"
"2623","Tortricidae",215038,43722,"Argyroploce roseomaculana","(Herrich-Schäffer, 1851)","rosenbandvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Argyroploce",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438545","","","","https://dyntaxa.se/taxon/215038","micro","present"
"2624","Tortricidae",100411,43725,"Aterpia sieversiana","(Nolcken, 1870)","agmyrvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Aterpia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438647","","","","https://dyntaxa.se/taxon/100411","micro","not present"
"2625","Tortricidae",214932,44229,"Paramesia gnomana","(Clerck, 1759)","blåbärsbredvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Paramesia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439739","","blåbärbredvecklare","","https://dyntaxa.se/taxon/214932","micro","present"
"2626","Tortricidae",214971,43728,"Bactra lacteana","Caradja, 1916","tvillingsumpvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Bactra",NA,"","","","","","https://dyntaxa.se/taxon/214971","micro","not present"
"2627","Tortricidae",214969,43730,"Bactra lancealana","(Hübner, 1799)","tågvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Bactra",NA,"","","","","","https://dyntaxa.se/taxon/214969","micro","present"
"2628","Tortricidae",214973,43731,"Bactra robustana","(Christoph, 1872)","havssävsvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Bactra",NA,"","","","havssävvecklare","","https://dyntaxa.se/taxon/214973","micro","not present"
"2629","Tortricidae",100438,43732,"Bactra suedana","Bengtsson, 1989","strecksumpvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Bactra",NA,"","","","","","https://dyntaxa.se/taxon/100438","micro","present"
"2630","Tortricidae",102474,43734,"Capricornia boisduvaliana","(Duponchel, 1836)","blybandsbrokvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Capricornia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438554","olethreutes boisduvaliana","blybandbrokvecklare","","https://dyntaxa.se/taxon/102474","micro","not present"
"2631","Tortricidae",215017,43736,"Celypha aurofasciana","(Haworth, 1811)","gulbandsvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Celypha",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438601","","gulbandvecklare","","https://dyntaxa.se/taxon/215017","micro","not present"
"2632","Tortricidae",215012,43737,"Celypha cespitana","(Hübner, 1817)","timjangrundvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Celypha",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438593","","","","https://dyntaxa.se/taxon/215012","micro","not present"
"2633","Tortricidae",215014,43739,"Celypha lacunana","(Denis & Schiffermüller, 1775)","föränderlig brokvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Celypha",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438597","","allmän brokvecklare","","https://dyntaxa.se/taxon/215014","micro","present"
"2634","Tortricidae",215016,43740,"Celypha rivulana","(Scopoli, 1763)","finmönstrad brokvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Celypha",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438599","","ljusrandbrokvecklare","","https://dyntaxa.se/taxon/215016","micro","present"
"2635","Tortricidae",215010,43741,"Celypha rosaceana","(Schläger, 1847)","purpurgrundvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Celypha",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438585","","","","https://dyntaxa.se/taxon/215010","micro","not present"
"2636","Tortricidae",215008,43742,"Celypha rufana","(Scopoli, 1763)","brun grundvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Celypha",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438583","","","","https://dyntaxa.se/taxon/215008","micro","present"
"2637","Tortricidae",215011,43743,"Celypha rurestrana","(Duponchel, 1843)","berggrundvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Celypha",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438587","","","","https://dyntaxa.se/taxon/215011","micro","present"
"2638","Tortricidae",215015,43744,"Celypha siderana","(Treitschke, 1835)","spireabrokvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Celypha",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438598","","","","https://dyntaxa.se/taxon/215015","micro","present"
"2639","Tortricidae",215009,43745,"Celypha striana","(Denis & Schiffermüller, 1775)","maskrosgrundvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Celypha",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438584","","","","https://dyntaxa.se/taxon/215009","micro","present"
"2640","Tortricidae",215013,43746,"Celypha tiedemanniana","(Zeller, 1845)","fräkenbrokvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Celypha",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438596","","","","https://dyntaxa.se/taxon/215013","micro","present"
"2641","Tortricidae",6003433,43749,"Clavigesta purdeyi","(Durrant, 1911)","tallbarrsvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Clavigesta",NA,"","GUID: urn:lsid:faunaeur.org:taxname:438735","rhyacionia purdeyi","","","https://dyntaxa.se/taxon/6003433","micro","not present"
"2642","Tortricidae",102497,43751,"Corticivora piniana","(Herrich-Schäffer, 1851)","dvärgtallvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Corticivora",NA,"","","rhyacionia piniana","","","https://dyntaxa.se/taxon/102497","micro","not present"
"2643","Tortricidae",102411,43757,"Cydia amplana","(Hübner, 1799)","större ekollonvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439206","","tegelfärgad ekollonvecklare","","https://dyntaxa.se/taxon/102411","micro","not present"
"2644","Tortricidae",215184,43758,"Cydia cognatana","(Barret, 1874)","kvartsmåntallvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439174","","kvartsmånetallbarkvecklare","","https://dyntaxa.se/taxon/215184","micro","present"
"2645","Tortricidae",6003434,43759,"Cydia conicolana","(Heylaerts, 1874)","svarttallsskottvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439176","grapholitha conicolana","svarttallkottvecklare","","https://dyntaxa.se/taxon/6003434","micro","not present"
"2646","Tortricidae",215187,43760,"Cydia coniferana","(Saxesen, 1840)","tallbarkvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439179","","allmän tarrbarkvecklare","","https://dyntaxa.se/taxon/215187","micro","present"
"2647","Tortricidae",100776,43761,"Cydia cornucopiae","(Tengström, 1869)","aspskogsvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439202","","","","https://dyntaxa.se/taxon/100776","micro","not present"
"2648","Tortricidae",215186,43762,"Cydia corollana","(Hübner, 1823)","aspbarkvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439177","","","","https://dyntaxa.se/taxon/215186","micro","not present"
"2649","Tortricidae",215189,43763,"Cydia cosmophorana","(Treitschke, 1835)","tallkådvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439182","","","","https://dyntaxa.se/taxon/215189","micro","present"
"2650","Tortricidae",215183,43765,"Cydia duplicana","(Zetterstedt, 1839)","enbarksvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439172","","enbarkvecklare","","https://dyntaxa.se/taxon/215183","micro","present"
"2651","Tortricidae",215198,43766,"Cydia fagiglandana","(Zeller, 1841)","bokollonvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439204","cydia grossana, tortrix fagiglandana","","","https://dyntaxa.se/taxon/215198","micro","present"
"2652","Tortricidae",215192,43767,"Cydia grunertiana","(Ratzeburg, 1868)","lärkbarksvecklare","Accepterat","Art","Bofast och reproducerande","Passivt inkommen före år 1800","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439186","","lärkbarkvecklare","","https://dyntaxa.se/taxon/215192","micro","present"
"2653","Tortricidae",215185,43768,"Cydia illutana","(Herrich-Schäffer, 1851)","svart granborrvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439175","","","","https://dyntaxa.se/taxon/215185","micro","present"
"2654","Tortricidae",215188,43769,"Cydia indivisa","(Danilevsky, 1963)","grankådvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439181","","","","https://dyntaxa.se/taxon/215188","micro","present"
"2655","Tortricidae",215200,43770,"Cydia inquinatana","(Hübner, 1799)","lönnfruktsvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439207","","lönnfruktvecklare, lönnfrukstvecklare","","https://dyntaxa.se/taxon/215200","micro","not present"
"2656","Tortricidae",215195,43771,"Cydia leguminana","(Lienig & Zeller, 1846)","almbarksvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439199","","almbarkvecklare","","https://dyntaxa.se/taxon/215195","micro","not present"
"2657","Tortricidae",215181,43772,"Cydia medicaginis","(Kuznetsov, 1962)","lusernvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439159","","luzernvecklare","","https://dyntaxa.se/taxon/215181","micro","not present"
"2658","Tortricidae",215182,43773,"Cydia microgrammana","(Guenée, 1845)","puktörnevecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439162","","","","https://dyntaxa.se/taxon/215182","micro","not present"
"2659","Tortricidae",215179,43775,"Cydia nigricana","(Fabricius, 1794)","ärtvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439137","pyralis nigricana","","","https://dyntaxa.se/taxon/215179","micro","present"
"2660","Tortricidae",215191,43777,"Cydia pactolana","(Zeller, 1840)","granbarksvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439184","tortrix pactolana","granbarkvecklare","","https://dyntaxa.se/taxon/215191","micro","present"
"2661","Tortricidae",215193,43778,"Cydia pomonella","(Linnaeus, 1758)","äpplevecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439192","laspeyresia pomonella, carpocapsa pomonella, phalaena pomonella","","","https://dyntaxa.se/taxon/215193","micro","present"
"2662","Tortricidae",100777,43779,"Cydia servillana","(Duponchel, 1836)","sälggallvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439195","","","","https://dyntaxa.se/taxon/100777","micro","not present"
"2663","Tortricidae",215197,43780,"Cydia splendana","(Hübner 1799)","mindre ekollonvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439203","cydia triangulella, tortrix splendana","ekollonvecklare","","https://dyntaxa.se/taxon/215197","micro","present"
"2664","Tortricidae",215190,43781,"Cydia strobilella","(Linnaeus, 1758)","grankottsvecklare","Accepterat","Art","Bofast och reproducerande","Spontan","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia",NA,"","GUID: urn:lsid:faunaeur.org:taxname:439183","phalaena strobilella","grankottvecklare","","https://dyntaxa.se/taxon/215190","micro","present"
